identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
3105386,A9108,ROLL 5/5,United Ex-Servicemen's and Women's Political Association of Australia [15pp],1942 - 1943,1942,1943,Open,Canberra,False,0
3105389,A9108,ROLL 5/6,One Parliament for Australia [16pp],1943 - 1943,1943,1943,Open,Canberra,False,0
3105392,A9108,ROLL 5/7,Australian Liberal League [6pp],1943 - 1943,1943,1943,Open,Canberra,False,0
3105394,A9108,ROLL 5/8,Tasmanian Socialist League [24pp],1943 - 1944,1943,1944,Open,Canberra,False,0
3105398,A9108,ROLL 5/9,Irish National Association of New South Wales [16pp],1943 - 1947,1943,1947,Open,Canberra,False,0
3105430,A9108,ROLL 5/10,The Socialist Party of Australia [59pp],1944 - 1952,1944,1952,Open with exception,Canberra,False,0
3105433,A9108,ROLL 5/11,Formation of clubs to avoid censorship [15pp],1941 - 1941,1941,1941,Open,Canberra,False,0
3105438,A9108,ROLL 5/12,International Society [8pp],1944 - 1944,1944,1944,Open,Canberra,False,0
3105441,A9108,ROLL 5/13,The Noorla Club [6pp],1944 - 1944,1944,1944,Open,Canberra,False,0
3105448,A9108,ROLL 5/14,Services and Citizens Party [46pp],1944 - 1944,1944,1944,Open,Canberra,False,0
3105479,A9108,ROLL 5/15,Jewish Youth activities in Victoria [52pp],1949 - 1951,1949,1951,Open with exception,Canberra,True,51
3105486,A9108,ROLL 5/16,Onward Australia League [19pp],1945 - 1946,1945,1946,Open,Canberra,False,0
3105495,A9108,ROLL 5/17,Australian Newspaper Proprietors Association [23pp],1944 - 1950,1944,1950,Open with exception,Canberra,False,0
3105500,A9108,ROLL 5/18,Greek Community of Newcastle [23pp],1944 - 1949,1944,1949,Open,Canberra,True,24
3105506,A9108,ROLL 5/21,Greek Publications [26pp],1945 - 1947,1945,1947,Open,Canberra,True,26
3105537,A9108,ROLL 5/20,New Apolistic Church (Australia) Pty Ltd [35pp],1942 - 1944,1942,1944,Open,Canberra,False,0
3105541,A9108,ROLL 5/22,British Israelites [46pp],1942 - 1944,1942,1944,Open,Canberra,False,0
3105552,A9108,ROLL 5/23,Australian Student Christian Movement [92pp],1941 - 1950,1941,1950,Open with exception,Canberra,False,0
3105556,A9108,ROLL 5/19,Australian Kalifat [86pp],1941 - 1943,1941,1943,Open,Canberra,False,0
3113496,A9108,ROLL 5/24,New Apolistic Church [2cm],1941 - 1947,1941,1947,Open,Canberra,False,0
3113499,A9108,ROLL 5/25,Seventh-Day Adventists [1cm],1941 - 1944,1941,1944,Open,Canberra,False,0
3113501,A9108,ROLL 5/26,Rosicrucian Order [2cm],1940 - 1943,1940,1943,Open,Canberra,False,0
3113502,A9108,ROLL 5/27,World's Evangelistic Church [1cm],1942 - 1943,1942,1943,Open,Canberra,False,0
3113505,A9108,ROLL 5/28,Plymouth Brethren [9pp],1941 - 1943,1941,1943,Open,Canberra,True,10
3122408,A9108,ROLL 5/29,Bahai Movement [2cm],1940 - 1951,1940,1951,Open with exception,Canberra,False,0
3122420,A9108,ROLL 5/30,Protestant Parliamentary Association [0.25cm],1938 - 1948,1938,1948,Open,Canberra,False,0
3122436,A9108,ROLL 5/31,Roman Catholic Missions [2cm],1943 - 1949,1943,1949,Open,Canberra,False,0
3122440,A9108,ROLL 5/32,Christadelphian Church [1cm],1942 - 1944,1942,1944,Open,Canberra,False,0
3122444,A9108,ROLL 5/33,Chinese Comforts Fund [0.25cm],1944 - 1945,1944,1945,Open,Canberra,True,20
3122450,A9108,ROLL 5/34,Jewish Community activities [2cm],1942 - 1948,1942,1948,Open,Canberra,False,0
3122458,A9108,ROLL 5/35,United Jewish Overseas Relief Fund [0.25],1945 - 1953,1945,1953,Open,Canberra,False,0
3150478,A9108,ROLL 5/36,Sound Finance League of Australia [39pp],1933 - 1947,1933,1947,Open,Canberra,False,0
3150480,A9108,ROLL 5/37,Pacifist Organisations - Conscientious Objectors [41pp],1941 - 1943,1941,1943,Open,Canberra,True,41
3150481,A9108,ROLL 5/38,Extremist Organisations [91pp],1947 - 1947,1947,1947,Open,Canberra,False,0
3150482,A9108,ROLL 5/39,Service Party of Australia [56pp],1946 - 1946,1946,1946,Open,Canberra,False,0
3150485,A9108,ROLL 23/1,League of Young Democrats [122pp],1940 - 1943,1940,1943,Open,Canberra,False,0
3150486,A9108,ROLL 23/2,"Taylor, Henry [6pp]",1940 - 1940,1940,1940,Open,Canberra,False,0
3150488,A9108,ROLL 23/3,Arthur Graham Butler [11pp],1940 - 1949,1940,1949,Open with exception,Canberra,True,12
3150489,A9108,ROLL 23/4,List of Internees from New Guinea [15pp],1942 - 1942,1942,1942,Open,Canberra,False,0
3150492,A9108,ROLL 23/5,Australian New Writing [4pp],1949 - 1958,1949,1958,Open with exception,Canberra,False,0
3150493,A9108,ROLL 23/6,Yaffa Syndicate Pty Ltd [5pp],1949 - 1950,1949,1950,Open with exception,Canberra,True,7
3150494,A9108,ROLL 23/7,Filmcraft Laboratories [4pp],1949 - 1949,1949,1949,Open with exception,Canberra,False,0
3216314,A9108,ROLL 3/23,Ship Kaitawa [4pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3216324,A9108,ROLL 3/22,Ship Vostock [9pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3326827,A9108,ROLL 23/11,"HQ miscellaneous files - rejected applications: Arnott, Alexander Drew",1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3327868,A9108,ROLL 24/110,"MEYER-THOENE, Paul Roland Toilhelm Alexander",1952 - 1967,1952,1967,Open with exception,Canberra,False,0
12916088,A9108,ROLL 9,"'HQ Miscellaneous Files' [Headquarters microfilm of Investigation Branch, Commonwealth Investigation Service and ASIO files] - Roll 9",1920 - 1967,1920,1967,Not yet examined,Canberra,False,0
